Product_Name,Total_Rating,User,Time,Heading,Detail,Recommend,No_helpful_vote,Yes_helpful_vote
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,UB,12-28-2015,Tempermental Tummy,"My 17 lb. Pomeranian has had tummy issues on and off. We will go through a day of nausea and vomit to the point of her vomiting bile, then off feed for up to two days. I have always had her on grain free, but after her episodes, it was always difficult to get her back on her diet. There was always the slow transition with rice, finding a supplemental canned food to mix in, adding in her dry. I hated the canned food and after one of her episodes, she hated her dry food so I was at a loss. I did some research on raw and making it myself (realistically, I knew that was never gonna happen) when I came across reviews for Pet Fresh√Ç¬†grain free. So, I went out and bought a log and the rest is history. We did go back and forth between the Vital and the Nature's Fresh and have settled on the Nature's Fresh, mostly the chicken (the salmon smells way too fishy). When she is hungry, she barks up a storm waiting for me to get her meal ready, and there is not a piece left in the bowl when she is done. On occasion, she will still have an episode, an unfortunate predisposition. However with some anti-nausea medication and Freshpet it's much easier to get her back on track to her regular diet. Thanks!",N,0,0
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,ANGELA,09-17-2015,FINALLY! A food my picky eater LOVES!,"My 17 y/o Italian Greyhound has dementia but is in otherwise remarkably good health...maybe it's the dementia or maybe just her willfulness - I'm not sure - but she's become extremely hard to feed in the last couple years...we've tried nearly everything but no real luck. That is, until we found Nature's Fresh Turkey Spinach and Blueberry! She eats like a little hungry pup again! By breed she's a thin dog but over the last couple years she's lost so much weight...we're hoping she'll pick up some weight with the way she's eating again! We drive 40 min from home to one of the only two places we can find that sells this variety of Freshpet and find it to be rather expensive but we're willing to make the sacrifice for our sweet old senior girl...we want her golden years to be full of love and a satisfied tummy! Thanks Freshpet.",N,0,0
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,Andy,02-17-2015,"Chronic Nausea, Vomiting & Cough Cured","I wouldn't have believed my dogs story if I hadn seen it with my own eyes. My 13 year old Labrador has had a chronic cough for six years diagnosed as laryngial paralysis. About two years ago he developed chronic nausea and had fits of vomiting resulting in aspirational pneumonia. He was on anti nausea medication, antacids and cough medicine twice a day for two years and still had fits of vomiting requiring injections to stop them. His coughing and hacking kept the entire pack up all night. I have changed his diet a number of times with pricey canned and limited ingredient dry foods with no change in his health. I thought the end was near.My holistic veterinarian suggested I change his diet to a freshly prepared home made diet. I instead tried Freshpet for the convenience. After the second meal he stopped coughing. I weaned him of his medications and he no longer vomits or coughs. We can all sleep through the night now. This food changed his life.",N,0,0
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,Aunt,02-17-2015,"4 Picky Eaters, FINALLY Satified!","I have 4 young adult Lhasa Apsos who are the pickiest eaters I've ever had and have a lot of allergies- grains and chicken, which make feeding a bit of a challenge! Well, we have found a WINNER in Freshpet Turkey Roll!! Thank you, I am one happy pet parent now that I have found you. Prior to finding such an economically satisfying food for both my dogs and I wasn't easy (our previous choices left us paying almost $6 a day for one dog...ugh) but you all have done it. It is fresh, humanely friendly and nutritious for my pups... Thanks Again, so glad I found you!",N,0,0
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,ttAndD,06-06-2013,My picky eater loves this,We've had a hard time finding food that's good for our dog and he will eat. He loves this so much he licks the bowl clean!,N,0,0
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,LADogfan,05-27-2013,My dog thinks this is nirvana,"I have a picky fussy dog who usually barely eats. I picked this up today at a Whole Foods on a whim and this evening our dog went insane; wagging her tail the whole time she ate, and finished her meal by licking the bowl. I think she actually sighed when she was done.",N,0,0
"Freshpet Nature's Fresh All Life Stage Dog Food - Grain Free, Turkey",5.0,lisa123,04-22-2013,Excellent product,my dog loves this food and we dont need to put a topper on in order for her to ear.,N,0,0
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Starrymama,11-22-2022,My dog loved it,She eat this thinking she shouldn't because it was so good.,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Zeus poppa,11-17-2022,Molded,"I purchased 5 packs of the grilled chicken burgers for my dog recently. When I got home to feed him, I noticed they were a little grey and when I pulled them out the package there was a horrible odor. Each package was like this and I had to return them all. When I went to return them, there was only one left that did not have the same issue. I was a bit disappointed, as my dog suffers from kidney disease and it’s hard to find food that he likes these days and this item has been his go to the last two weeks.",N,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Melman5,11-13-2022,Chicken was grey,I have bought this product a few times at petsmart and this is the first time I was not happy with it.  When I opened the package of two chicken pattys they both had a grey coloring on both pattys.,N,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,FLUFFY PANTS,11-09-2022,,,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Bentley1280,11-03-2022,Chicken Treat,"My dog loves this, I give it to him at least once a month.",Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,,09-24-2022,It was moldy!,This product was greed and moldy! I was sold product expired by 3 months…,N,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,ME because others used,09-22-2022,Homestyle Creations Chicken Burger,My dogs love the Homestyle Creations Chicken Recipe Burger!,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Pretty Pom,09-06-2022,My Pom Loves,Like he thought it was steak he loves this chicken and I mix it with his other Petfresh!!,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Miss Lilly 2012,07-14-2022,Great stuff,I bought this to try it and the hamburger Patty's my dog loves them,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Lilly2012,06-22-2022,,I am just trying the chicken lilly loves the hamburgers,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,CDGQ,05-27-2022,,"My baby Chase the chicken, but hard to find.  He's  picky.",Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Bebesito,05-16-2022,Is Healthy,"Healthy food , fresh I love it !! This food I’m recommend.",Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,RBURNAUGH,04-05-2022,Freshpet Chicken patty's,I have 3 chihuahua's who are older and need soft food. Thank you for carrying this in your store. They gobble it up and love it!,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Mr. Spots,04-01-2022,Favorite food,I buy this as often as I can find it. My dog is pickiest eater but always loves his chicken Patties!!!,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Jazbo,03-19-2022,Fresh pet dog food patties,I have been buying these for a long time now. My dogs love them. I mix it with their dry food. I have been having a hard time finding them lately. The stores are always out ☹️,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Pete Shopper,03-10-2022,Yummy,Pete loves this product. He prefers the beef flavor.  Had to go to four PetSmart locations to find. My local PS are usually out of stock.,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Daisy Paige Mom,02-25-2022,Moldy,"Got home and went to feed this to my golden retriever, the Pattie’s were grey/green and smelled horribly!",N,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,RSBE,02-20-2022,My dog this chicken!!,I am so happy that you carry theses chicken Pattie’s.  Very hard to find!!  Keep ordering and having them in stock!!,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,Jules8668,02-20-2022,Won't buy again,Bought a few times and had to return it twice. Send like the chicken doesn't last as well.,N,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,MartiH2022,02-17-2022,Chicken patty,My dog is very picker eater. She has to eat something before getting her insulin shots. She will almost always eat this chicken patty. But I am disappointed that I can only find it at one store. The other pet stores don't seem to carry the chicken or beef patties,Y,2,47
Freshpet Homestyle Creations All Life Stage Fresh Dog Food - Chicken,4.2368421052631575,badidealineitem,01-30-2022,Great topping for our small dachshunds,"We tried out the chicken patties a few months ago when they were first introduced, and our small dachshunds, who are picky eaters, love them.  I warm up the patty in a microwave, chop it up into small pieces, and sprinkle it on the kibble and other Freshpet packaged food that each of our two dogs receives. In the evening, they get a few bites of the beef patty, and they go nuts over that as well.  The big problem with the product line is the unreliable and inconsistent delivery to PetsMart, grocery stores and other Freshpet outlets.  Going online is probably the only dependable way to get delivery since inventory is so spotty.",Y,2,47
