Product,Flavor,14 LB_offer_price,14 LB_recommended_price,25 LB_offer_price,25 LB_recommended_price,5 LBS_offer_price,5 LBS_recommended_price,40 LBS_offer_price,40 LBS_recommended_price,Grain_Free,Life_Stage,URL,Rating,Reviews,25 LBS_offer_price,25 LBS_recommended_price,13 LBS_offer_price,13 LBS_recommended_price,4.5 LBS_offer_price,4.5 LBS_recommended_price,35 LBS_offer_price,35 LBS_recommended_price,6 LBS_offer_price,6 LBS_recommended_price,18 LBS_offer_price,18 LBS_recommended_price,47 LBS_offer_price,47 LBS_recommended_price,30 LBS_offer_price,30 LBS_recommended_price,15 LBS_offer_price,15 LBS_recommended_price,4 LBS_offer_price,4 LBS_recommended_price,28.5 LBS_offer_price,28.5 LBS_recommended_price,15.5 LBS_offer_price,15.5 LBS_recommended_price,45 LBS_offer_price,45 LBS_recommended_price,14 LBS_offer_price,14 LBS_recommended_price,16 LBS_offer_price,16 LBS_recommended_price,41 LBS_offer_price,41 LBS_recommended_price,37.5 LBS_offer_price,37.5 LBS_recommended_price,50 LBS_offer_price,50 LBS_recommended_price,12 LBS_offer_price,12 LBS_recommended_price,24 LBS_offer_price,24 LBS_recommended_price,28 LBS_offer_price,28 LBS_recommended_price,2.5 LBS_offer_price,2.5 LBS_recommended_price,34 LBS_offer_price,34 LBS_recommended_price,26 LBS_offer_price,26 LBS_recommended_price,33 LBS_offer_price,33 LBS_recommended_price,44 LBS_offer_price,44 LBS_recommended_price,22.5 LBS_offer_price,22.5 LBS_recommended_price,11.5 LBS_offer_price,11.5 LBS_recommended_price,22 LBS_offer_price,22 LBS_recommended_price,11 LBS_offer_price,11 LBS_recommended_price,20 LBS_offer_price,20 LBS_recommended_price,1 LBS_offer_price,1 LBS_recommended_price,21.5 LBS_offer_price,21.5 LBS_recommended_price,3.5 LBS_offer_price,3.5 LBS_recommended_price,10 LBS_offer_price,10 LBS_recommended_price,17 LBS_offer_price,17 LBS_recommended_price,7 LBS_offer_price,7 LBS_recommended_price,21 LBS_offer_price,21 LBS_recommended_price,31.1 LBS_offer_price,31.1 LBS_recommended_price,8 LBS_offer_price,8 LBS_recommended_price,2 OZ_offer_price,2 OZ_recommended_price,25 OZ_offer_price,25 OZ_recommended_price,9.5 OZ_offer_price,9.5 OZ_recommended_price,37 LBS_offer_price,37 LBS_recommended_price,4 LB_offer_price,4 LB_recommended_price,18 LB_offer_price,18 LB_recommended_price,12.5 LBS_offer_price,12.5 LBS_recommended_price,38.5 LBS_offer_price,38.5 LBS_recommended_price,48.4 LBS_offer_price,48.4 LBS_recommended_price,3 LBS_offer_price,3 LBS_recommended_price,19 LBS_offer_price,19 LBS_recommended_price,24 LB_offer_price,24 LB_recommended_price,8.5 LBS_offer_price,8.5 LBS_recommended_price,27.5 LBS_offer_price,27.5 LBS_recommended_price,17.6 LBS_offer_price,17.6 LBS_recommended_price,30.6 LBS_offer_price,30.6 LBS_recommended_price,1.75 LBS_offer_price,1.75 LBS_recommended_price,5.5 LBS_offer_price,5.5 LBS_recommended_price,7.7 LBS_offer_price,7.7 LBS_recommended_price,25.3 LBS_offer_price,25.3 LBS_recommended_price,28.6 LBS_offer_price,28.6 LBS_recommended_price,6.6 LBS_offer_price,6.6 LBS_recommended_price,1.5 LBS_offer_price,1.5 LBS_recommended_price,1 LB_offer_price,1 LB_recommended_price,13.5 LBS_offer_price,13.5 LBS_recommended_price,27 LBS_offer_price,27 LBS_recommended_price,27.5 LB_offer_price,27.5 LB_recommended_price,7.4 LBS_offer_price,7.4 LBS_recommended_price,36 LBS_offer_price,36 LBS_recommended_price,20 LB_offer_price,20 LB_recommended_price
diamond-naturals-skin-and-coat-dry-dog-food-15-lbs-3173741,Fish,,,,,,,,,No,All Lifestages,https://www.petco.com/shop/en/petcostore/product/diamond-naturals-skin-and-coat-dry-dog-food-15-lbs-3173741,4.8378,148,,,,,,,,,,,,,,,$43.99,$45.99,$31.99,$31.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instinct-freeze-dried-raw-meals-grain-free-cage-free-chicken-recipe-dry-dog-food-by-natures-variety-2-oz-3127613,Chicken,,,,,,,,,Yes,Adult,https://www.petco.com/shop/en/petcostore/product/instinct-freeze-dried-raw-meals-grain-free-cage-free-chicken-recipe-dry-dog-food-by-natures-variety-2-oz-3127613,4.6667,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.99,$5.99,$54.99,$54.99,$23.99,$23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iams-proactive-health-with-chicken-and-whole-grain-recipe-large-breed-dry-dog-food-44-lbs-3336693,Chicken,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/iams-proactive-health-with-chicken-and-whole-grain-recipe-large-breed-dry-dog-food-44-lbs-3336693,4.5939,591,,,,,,,,,,,,,,,$41.86,$47.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$74.99,$74.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$53.89,$67.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merrick-backcountry-high-protein-freeze-dried-pacific-catch-recipe-dry-dog-food-10-lbs-3161571,Fish,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/merrick-backcountry-high-protein-freeze-dried-pacific-catch-recipe-dry-dog-food-10-lbs-3161571,4.4531,64,,,,,,,,,,,,,,,,,,,$26.98,$26.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$81.98,$81.99,,,,,,,$44.99,$44.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rachael-ray-nutrish-natural-real-beef-pea-and-brown-rice-recipe-dry-dog-food-6-lbs-2983151,Beef,,,,,,,$53.28,$57.79,No,Adult,https://www.petco.com/shop/en/petcostore/product/rachael-ray-nutrish-natural-real-beef-pea-and-brown-rice-recipe-dry-dog-food-6-lbs-2983151,4.7501,1829,,,,,,,,,$14.99,$14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$39.98,$41.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-buffalo-fish-and-sweet-potato-adult-dog-food-15-lbs-1055666,Seafood,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/blue-buffalo-fish-and-sweet-potato-adult-dog-food-15-lbs-1055666,4.7769,372,,,,,,,,,,,,,,,$63.98,$72.99,$38.98,$42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.98,$71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole-earth-farms-whole-grains-recipe-with-pork-beef-and-lamb-dry-dog-food-4-lbs-3161601,Beef,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/whole-earth-farms-whole-grains-recipe-with-pork-beef-and-lamb-dry-dog-food-4-lbs-3161601,4.6449,138,$39.99,$39.99,,,,,,,,,,,,,,,,,$9.99,$9.99,,,,,,,,,,,,,,,,,$27.99,$27.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wellness-core-reduced-fat-turkey-adult-dog-food-12-lbs-1174061,Turkey,,,,,,,,,Yes,Adult,https://www.petco.com/shop/en/petcostore/product/wellness-core-reduced-fat-turkey-adult-dog-food-12-lbs-1174061,4.7656,209,,,,,,,,,,,,,,,,,,,$19.98,$21.99,,,,,,,,,,,,,,,,,$47.98,$49.99,$79.99,$79.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-gold-sun-dancer-chicken-tapioca-and-quinoa-grain-free-adult-dog-food-4-lbs-2369979,Chicken,,,,,,,,,Yes,Adult,https://www.petco.com/shop/en/petcostore/product/solid-gold-sun-dancer-chicken-tapioca-and-quinoa-grain-free-adult-dog-food-4-lbs-2369979,4.8286,70,,,,,,,,,,,,,,,,,,,$19.99,$25.99,,,,,,,,,,,,,,,,,,,$65.99,$65.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purina-pro-plan-sensitive-skin-and-stomach-salmon-and-rice-formula-adult-dry-dog-food-16-lbs-3312181,Fish,,,,,,,,,No,Senior,https://www.petco.com/shop/en/petcostore/product/purina-pro-plan-sensitive-skin-and-stomach-salmon-and-rice-formula-adult-dry-dog-food-16-lbs-3312181,4.3966,58,,,,,,,,,,,,,,,,,,,$18.98,$20.99,,,,,,,,,$49.98,$52.99,,,,,,,,,$65.98,$67.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visionary-keto-pet-foods-low-carb-keto-chicken-recipe-dry-dog-food-22-lbs-3349700,Chicken,,,,,,,,,Yes,All Lifestages,https://www.petco.com/shop/en/petcostore/product/visionary-keto-pet-foods-low-carb-keto-chicken-recipe-dry-dog-food-22-lbs-3349700,4.6447,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$57.99,$57.99,,,,,,,,,,,,,,,,,,,$99.99,$99.99,,,,,,,,,$26.99,$26.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-balance-lid-limited-ingredient-diets-duck-and-brown-rice-formula-dry-dog-food-12-lbs-3131436,Duck,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/natural-balance-lid-limited-ingredient-diets-duck-and-brown-rice-formula-dry-dog-food-12-lbs-3131436,4.4762,42,,,,,,,,,,,,,,,,,,,$27.98,$27.99,,,,,,,,,,,,,,,,,$52.98,$52.98,,,,,,,,,,,,,,,,,,,$79.47,$79.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wholehearted-simple-blends-lamb-rice-and-egg-recipe-dry-puppy-food-4-lbs-3479221,Lamb,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/wholehearted-simple-blends-lamb-rice-and-egg-recipe-dry-puppy-food-4-lbs-3479221,4.7838,37,,,,,,,,,,,,,,,,,,,$12.99,$12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$54.99,$54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hills-science-diet-adult-7-perfect-digestion-chicken-dry-dog-food-35-lbs-3321395,,,,,,,,,,No,,https://www.petco.com/shop/en/petcostore/product/hills-science-diet-adult-7-perfect-digestion-chicken-dry-dog-food-35-lbs-3321395,4.7182,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$53.99,$53.99,,,,,,,,,,,,,,,,,,,$79.99,$79.99,,,,,,,,,$21.99,$23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canidae-all-life-stages-multi-protein-formula-chicken-and-turkey-dog-treats-484-lbs-3590755,Chicken,,,,,,,,,No,All Lifestages,https://www.petco.com/shop/en/petcostore/product/canidae-all-life-stages-multi-protein-formula-chicken-and-turkey-dog-treats-484-lbs-3590755,4.4444,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$74.99,$74.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canidae-grain-free-pure-wild-adult-dog-food-24-lbs-2385821,Boar,,,,,,,,,Yes,Adult,https://www.petco.com/shop/en/petcostore/product/canidae-grain-free-pure-wild-adult-dog-food-24-lbs-2385821,4.7308,182,,,,,,,,,,,,,,,,,,,$19.99,$19.99,,,,,,,,,,,,,,,,,,,$74.99,$74.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merrick-backcountry-grain-free-raw-infused-puppy-food-4-lbs-2394373,Chicken,,,,,,,,,Yes,Puppy,https://www.petco.com/shop/en/petcostore/product/merrick-backcountry-grain-free-raw-infused-puppy-food-4-lbs-2394373,4.6525,118,,,,,,,,,,,,,,,,,,,$26.98,$26.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$81.98,$81.99,,,,,,,$53.98,$53.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-buffalo-small-breed-lamb-and-brown-rice-adult-dry-dog-food-6-lbs-2115434,Lamb,,,,,$16.98,$24.99,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/blue-buffalo-small-breed-lamb-and-brown-rice-adult-dry-dog-food-6-lbs-2115434,4.697,231,,,,,,,,,$23.99,$23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-balance-lid-limited-ingredient-diets-duck-and-potato-puppy-formula-dry-dog-food-4-lbs-3168917,Duck,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/natural-balance-lid-limited-ingredient-diets-duck-and-potato-puppy-formula-dry-dog-food-4-lbs-3168917,4.6364,33,,,,,,,,,,,,,,,,,,,$27.98,$27.98,,,,,,,,,,,,,,,,,$52.98,$52.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hills-prescription-diet-metabolic--mobility-weight--joint-care-chicken-flavor-dry-dog-food-24-lbs-2684418,Chicken,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/hills-prescription-diet-metabolic--mobility-weight--joint-care-chicken-flavor-dry-dog-food-24-lbs-2684418,4.8333,66,,,,,,,,,,,,,,,,,$82.99,$82.99,,,,,,,,,,,,,,,,,,,,,$112.99,$112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$51.99,$51.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole-earth-farms-healthy-grains-beef-and-rice-recipe-dry-dog-food-25-lbs-3398894,Beef,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/whole-earth-farms-healthy-grains-beef-and-rice-recipe-dry-dog-food-25-lbs-3398894,4.475,120,$51.98,$51.99,,,,,,,,,,,,,,,,,$12.99,$12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$61.99,$61.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-naturals-beef-meal-and-rice-adult-dry-dog-food-40-lbs-3173695,Beef,,,,,,,$42.99,$43.99,No,Adult,https://www.petco.com/shop/en/petcostore/product/diamond-naturals-beef-meal-and-rice-adult-dry-dog-food-40-lbs-3173695,4.6957,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iams-proactive-health-smart-puppy-large-breed-dry-puppy-food-15-lb-bag-2143347,Chicken,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/iams-proactive-health-smart-puppy-large-breed-dry-puppy-food-15-lb-bag-2143347,4.5993,267,,,,,,,,,,,,,,,,,$26.98,$32.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$41.86,$47.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purina-pro-plan-sport-performance-3020-salmon-and-cod-formula-dry-dog-food-33-lbs-3425418,Fish,,,,,,,,,No,All Lifestages,https://www.petco.com/shop/en/petcostore/product/purina-pro-plan-sport-performance-3020-salmon-and-cod-formula-dry-dog-food-33-lbs-3425418,4.6545,55,,,,,,,,,$23.48,$24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$76.98,$79.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-buffalo-life-protection-chicken-and-brown-rice-small-bites-adult-dog-food-30-lbs-2172367,Chicken,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/blue-buffalo-life-protection-chicken-and-brown-rice-small-bites-adult-dog-food-30-lbs-2172367,4.6888,543,,,,,,,,,,,,,,,$60.98,$69.99,$35.98,$41.99,,,,,,,,,,,,,,,,,,,,,,,,,,,$68.98,$68.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-canin-breed-health-nutrition-maltese-adult-dry-dog-food-10-lbs-2920265,Original,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/royal-canin-breed-health-nutrition-maltese-adult-dry-dog-food-10-lbs-2920265,4.8074,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$22.99,$26.99,,,,,,,,,,,,,,,,,,,,,,,,,$50.21,$56.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purina-one-large-breed-puppy-formula-dog-food-1581201,Chicken,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/purina-one-large-breed-puppy-formula-dog-food-1581201,4.7128,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$44.38,$48.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merrick-healthy-grains-large-breed-recipe-adult-dry-dog-food-30-lbs-3322371,Chicken,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/merrick-healthy-grains-large-breed-recipe-adult-dry-dog-food-30-lbs-3322371,4.3023,86,,,,,,,,,,,,,,,$84.98,$84.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hills-science-diet-adult-perfect-digestion-small-bites-chicken-dry-dog-food-35-lbs-3321361,,,,,,,,,,No,,https://www.petco.com/shop/en/petcostore/product/hills-science-diet-adult-perfect-digestion-small-bites-chicken-dry-dog-food-35-lbs-3321361,4.6606,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$48.99,$53.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.99,$23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eukanuba-senior-small-breed-dry-dog-food-45-lbs-3315331,,,,,,,,,,No,Senior,https://www.petco.com/shop/en/petcostore/product/eukanuba-senior-small-breed-dry-dog-food-45-lbs-3315331,4.6957,46,,,,,$17.99,$21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-canin-x-small-mature--8-senior-dog-food-25-lbs-1521837,Chicken,,,,,,,,,No,Senior,https://www.petco.com/shop/en/petcostore/product/royal-canin-x-small-mature--8-senior-dog-food-25-lbs-1521837,4.7429,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$15.99,$17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole-earth-farms-healthy-grains-small-breed-chicken-and-rice-recipe-dry-dog-food-4-lbs-3398966,Chicken,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/whole-earth-farms-healthy-grains-small-breed-chicken-and-rice-recipe-dry-dog-food-4-lbs-3398966,4.6239,109,,,,,,,,,,,,,,,,,,,$12.98,$12.99,,,,,,,,,,,,,,,,,$31.98,$31.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-canin-canine-health-nutrition-bulldog-puppy-food-6-lbs-1463586,Original,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/royal-canin-canine-health-nutrition-bulldog-puppy-food-6-lbs-1463586,4.9191,309,,,,,,,,,$34.99,$38.99,,,,,$109.99,$119.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freshpet-vital-complete-meals-for-dogs-1464922,Chicken,,,,,,,,,Yes,All Lifestages,https://www.petco.com/shop/en/petcostore/product/freshpet-vital-complete-meals-for-dogs-1464922,4.7441,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$15.39,$15.39,$39.99,$39.99,,,,,,,,,,,,,,,,,,,,,,,,
blue-buffalo-true-solutions-small-and-mighty-natural-chicken-recipe-small-breed-adult-dry-dog-food-4-lbs-3315497,Chicken,,,,,,,,,No,All Lifestages,https://www.petco.com/shop/en/petcostore/product/blue-buffalo-true-solutions-small-and-mighty-natural-chicken-recipe-small-breed-adult-dry-dog-food-4-lbs-3315497,4.76,25,,,,,,,,,,,,,,,,,,,$19.98,$22.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.98,$43.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halo-elevate-dog-healthy-grains-puppy-chicken-recipe-dry-food-20-lbs-3530517,Chicken,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/halo-elevate-dog-healthy-grains-puppy-chicken-recipe-dry-food-20-lbs-3530517,4.6129,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$69.99,$69.99,,,,,$19.99,$19.99,$39.99,$39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-buffalo-large-breed-fish-and-oatmeal-adult-dry-dog-food-1340492,Fish,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/blue-buffalo-large-breed-fish-and-oatmeal-adult-dry-dog-food-1340492,4.7882,203,,,,,,,,,,,,,,,$67.99,$67.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro-plan-focus-chicken-and-rice-small-breed-puppy-food-6-lbs-647748,Chicken,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/pro-plan-focus-chicken-and-rice-small-breed-puppy-food-6-lbs-647748,4.7582,182,,,,,,,,,$18.98,$21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-canin-breed-health-nutrition-french-bulldog-puppy-dry-dog-food-3-lbs-2901486,Original,,,,,,,,,No,Puppy,https://www.petco.com/shop/en/petcostore/product/royal-canin-breed-health-nutrition-french-bulldog-puppy-dry-dog-food-3-lbs-2901486,4.3059,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$24.99,$28.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purina-pro-plan-sensitive-skin-and-stomach-salmon-small-breed-formula-adult-dry-dog-food-30-lbs-3312368,Fish,,,,,,,,,No,Adult,https://www.petco.com/shop/en/petcostore/product/purina-pro-plan-sensitive-skin-and-stomach-salmon-small-breed-formula-adult-dry-dog-food-30-lbs-3312368,4.5195,77,,,,,,,,,,,,,,,$65.98,$67.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
